순번_정류장ID,41-2803936,42-2804533,43-2804531,44-2803937,45-2804058,46-2804601,47-2806304,48-2800295,49-2804482,50-2800300,51-2805078,52-2800297,53-2800261,54-2803997,55-2800290,56-2800289,57-2803934,58-2806662,59-2800286,60-2803932,61-2803596,62-2800283,63-2800281,64-2800280,65-2800278,66-2806663,67-2804031,68-2800260,69-2800275,70-2804713,71-2803598,72-2803600,73-2800273,74-2803601,75-2804331,76-2803581,77-2800271,78-2805489,79-2807150,80-2804581,81-2804582,82-2800267,83-2804032
51-2805078,,,,,,,,,,,0,0.724391,0.9483940000000001,1.487183,2.0232419999999998,2.3923810000000003,2.84613,3.208252,4.149299,5.041283,5.325323,6.315164,6.777591999999999,7.463454,8.038696,8.175147,9.119848,9.752749,9.988427,10.311622,10.492412,10.982713,11.442995,11.653722,11.82543,12.083096000000001,12.566544,13.067409,13.441179,13.770442000000001,14.066397,14.432482,14.00986
52-2800297,,,,,,,,,,,,0,0.227003,0.8147909999999999,1.35085,1.719989,2.173739,2.535861,3.4769080000000003,4.366892,4.652931,5.641773000000001,6.103201,6.793063,7.365305,7.5027550000000005,8.448456,9.080358,9.316035000000001,9.637231,9.82002,10.309322,10.771604,10.98133,11.152039,11.411705,11.894153,12.396018,12.768788,13.098051,13.395006,13.759091,13.339469
53-2800261,,,,,,,,,,,,,0,0.587789,1.123848,1.492987,1.946736,2.308859,3.2489049999999997,4.140889,4.423929,5.415769999999999,5.8761980000000005,6.5640600000000004,7.138302,7.274753,8.220454,8.851355,9.088033,9.410228,9.594018,10.081319,10.544601,10.753328,10.926036,11.183702,11.668151,12.169015,12.542785,12.870047999999999,13.166003,13.531088,13.111466
54-2803997,,,,,,,,,,,,,,0,0.5370590000000001,0.906198,1.359947,1.72207,2.663116,3.555101,3.83814,4.827980999999999,5.2904089999999995,5.9782720000000005,6.551514,6.687964,7.633665,8.265566,8.502244000000001,8.824439,9.007228999999999,9.495531,9.956812,10.167539,10.339247,10.596913,11.081362,11.581226,11.954996000000001,12.283259,12.580214999999999,12.945299,12.524677
55-2800290,,,,,,,,,,,,,,,0,0.369139,0.822889,1.185011,2.125058,3.0160419999999997,3.3000809999999996,4.289922,4.752351,5.440213,6.013455,6.149905,7.095606,7.727508,7.9641850000000005,8.286381,8.46917,8.957472000000001,9.418754,9.629480000000001,9.801188,10.058854,10.543303,11.043168,11.416938,11.745201,12.042156,12.40724,11.986619000000001
56-2800289,,,,,,,,,,,,,,,,0,0.45375,0.815872,1.7559189999999998,2.646903,2.930942,3.920783,4.383212,5.071073999999999,5.644316000000001,5.780766000000001,6.7264669999999995,7.358369000000001,7.595046000000001,7.917242,8.100031,8.588333,9.049615,9.260341,9.432049000000001,9.689715,10.174164,10.674028999999999,11.047799000000001,11.376062,11.673017,12.038101,11.61748
57-2803934,,,,,,,,,,,,,,,,,0,0.362122,1.303169,2.194153,2.478193,3.468034,3.9304620000000003,4.618323999999999,5.191566000000001,5.328016000000001,6.273718,6.905619000000001,7.142297,7.464492,7.647282000000001,8.135583,8.596865,8.807592,8.9793,9.236966,9.721414,10.221279,10.595049000000001,10.923312,11.220267,11.585352,11.16473
58-2806662,,,,,,,,,,,,,,,,,,0,0.941047,1.833031,2.1170709999999997,3.106912,3.56934,4.2572019999999995,4.830444,4.966894,5.912595,6.544497,6.781175,7.10337,7.286160000000001,7.774461,8.235743,8.44647,8.618178,8.875844,9.360292,9.860157000000001,10.233927,10.56219,10.859145,11.22423,10.803608
59-2800286,,,,,,,,,,,,,,,,,,,0,0.891984,1.176024,2.165865,2.628293,3.316155,3.889397,4.025847,4.971548,5.60345,5.840128,6.162323000000001,6.345113,6.833414,7.294696000000001,7.5054229999999995,7.677131,7.9347970000000005,8.419245,8.91911,9.29288,9.621143,9.918097999999999,10.283183,9.862561
60-2803932,,,,,,,,,,,,,,,,,,,,0,0.28404,1.276881,1.739309,2.427171,3.000413,3.136864,4.082565,4.714466000000001,4.951144,5.273339,5.456129,5.9444300000000005,6.405712,6.616439,6.788147,7.045813000000001,7.530261,8.030126,8.403896000000001,8.732159,9.029114,9.394199,8.973577
61-2803596,,,,,,,,,,,,,,,,,,,,,0,0.992841,1.45527,2.143132,2.716374,2.852824,3.798525,4.430427,4.667104,4.9893,5.172089,5.660391000000001,6.121673,6.332399,6.504107,6.761773,7.246222,7.746086,8.119857000000001,8.448119,8.745075,9.110159,8.689537
62-2800283,,,,,,,,,,,,,,,,,,,,,,0,0.46642799999999995,1.154291,1.7275330000000002,1.8639830000000002,2.809684,3.441585,3.678263,4.000458,4.183248000000001,4.67155,5.1328309999999995,5.343558,5.5152660000000004,5.772932,6.257381,6.757244999999999,7.131015,7.459278,7.756234,8.121317999999999,7.700696000000001
63-2800281,,,,,,,,,,,,,,,,,,,,,,,0,0.687863,1.261105,1.3975549999999999,2.3432560000000002,2.975158,3.2118349999999998,3.5340300000000004,3.71682,4.205122,4.666404,4.87713,5.048838,5.306504,5.790953,6.290817,6.664586999999999,6.99285,7.289806,7.654889999999999,7.234267999999999
64-2800280,,,,,,,,,,,,,,,,,,,,,,,,0,0.573242,0.709692,1.6553930000000001,2.287295,2.523973,2.846168,3.028957,3.5172589999999997,3.9785410000000003,4.189267,4.360976,4.6186419999999995,5.10309,5.602955000000001,5.976725,6.304988,6.6019429999999995,6.967028,6.546406
65-2800278,,,,,,,,,,,,,,,,,,,,,,,,,0,0.136451,1.082152,1.7140529999999998,1.9507310000000002,2.272926,2.455716,2.9440169999999997,3.405299,3.616026,3.7877339999999995,4.0454,4.529848,5.029713,5.4034830000000005,5.731746,6.028701,6.393786,5.973164
66-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.945701,1.577603,1.81428,2.136476,2.319265,2.8075669999999997,3.2688490000000003,3.479575,3.6512839999999995,3.90895,4.393398,4.893263,5.2670330000000005,5.595296,5.892251,6.2573360000000005,5.836714
67-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6319020000000001,0.8685799999999999,1.190775,1.373564,1.861866,2.3231479999999998,2.533875,2.7055830000000003,2.9632490000000002,3.4476970000000002,3.9475620000000005,4.321332,4.649595,4.94655,5.311635,4.891013
68-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23667800000000003,0.558873,0.741663,1.2299639999999998,1.6912459999999998,1.901973,2.073681,2.331347,2.8157959999999997,3.31566,3.68943,4.017693,4.314648,4.679733000000001,4.259111
69-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.322195,0.504985,0.993287,1.454569,1.665295,1.837003,2.0946689999999997,2.5791180000000002,3.078982,3.452752,3.781015,4.077971,4.443055,4.022433
70-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18279,0.671092,1.1323729999999999,1.3431,1.514808,1.772474,2.256923,2.756787,3.130557,3.45882,3.755776,4.1208599999999995,3.7002379999999997
71-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48830200000000007,0.949584,1.16031,1.332018,1.589684,2.0741330000000002,2.573998,2.947768,3.276031,3.572986,3.9380699999999997,3.5174489999999996
72-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.085696,2.459466,2.787729,3.084684,3.4497690000000003,3.029147
73-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.624414,1.998184,2.326447,2.623402,2.988487,2.5678650000000003
74-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.777761,2.357139
75-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.606052,2.1854299999999998
76-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.348386,1.927764
77-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506865,0.8806350000000001,1.208898,1.505853,1.8709380000000002,1.450316
78-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.3640729999999999,0.943451
79-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.990303,0.569681
80-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.66304,0.543514
81-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365085,0.840469
82-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
83-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
