순번_정류장ID,1-2800717,2-2805253,3-2805251,4-2805249,5-2800563,6-2807520,7-2807504,8-2804433,1-2806577,2-2804034,3-2804035,4-2804039,5-2805298,6-2804496,7-2804523,8-2804508,9-2804520,10-2805723,11-2800053,12-2800024,13-2800451,14-2800454,15-2800309,16-2800494,17-2805303,18-2800512,19-2800566,20-2800596,21-2803049,22-2802654,23-2807098,24-2802671,25-2803042,26-2803043,27-2803123,28-2803137,29-2802629,30-2802709,31-2802748,32-2802728,33-2802094,34-2802129,35-2802831
4-2804039,,,,,,,,,,,,0.0,3.521812,6.8642590000000006,7.677295000000001,12.329681,13.644411000000002,14.952402000000001,16.898655,19.910097,20.153258,22.281311000000002,23.100534000000003,24.840739000000003,25.320848,27.420863,29.317963,35.901454,36.189671000000004,36.903277,37.163489000000006,37.949054000000004,38.313825,38.82286,39.357994999999995,39.99947399999999,40.55849099999999,42.46645499999999,43.35755499999999,44.81537199999999,45.71206199999999,47.43037599999999,48.40572699999999
5-2805298,,,,,,,,,,,,,0.0,3.342447,4.155483,8.807869,10.122599000000001,11.43059,13.376843000000001,16.388285,16.631446,18.759499,19.578722000000003,21.318927000000002,21.799036,23.899051,25.796151000000002,32.379642000000004,32.66785900000001,33.381465000000006,33.64167700000001,34.42724200000001,34.792013000000004,35.301048,35.836183,36.477661999999995,37.03667899999999,38.94464299999999,39.835742999999994,41.29355999999999,42.19024999999999,43.90856399999999,44.883914999999995
6-2804496,,,,,,,,,,,,,,0.0,0.813036,5.465422,6.780152,8.088143,10.034396000000001,13.045838,13.288999,15.417052,16.236275,17.97648,18.456588999999997,20.556603999999997,22.453703999999995,29.037194999999997,29.325411999999996,30.039017999999995,30.299229999999994,31.084794999999993,31.449565999999994,31.958600999999994,32.49373599999999,33.13521499999999,33.694231999999985,35.602195999999985,36.49329599999999,37.951112999999985,38.847802999999985,40.566116999999984,41.54146799999999
7-2804523,,,,,,,,,,,,,,,0.0,4.652386,5.967116,7.275107,9.22136,12.232802,12.475963,14.604016,15.423238999999999,17.163444,17.643552999999997,19.743567999999996,21.640667999999998,28.224159,28.512376,29.225982,29.486193999999998,30.271758999999996,30.636529999999997,31.145564999999998,31.680699999999998,32.322179,32.881195999999996,34.789159999999995,35.68026,37.138076999999996,38.034766999999995,39.753080999999995,40.728432
8-2804508,,,,,,,,,,,,,,,,0.0,1.31473,2.622721,4.568974,7.580416,7.823576999999999,9.95163,10.770852999999999,12.511057999999998,12.991166999999999,15.091182,16.988281999999998,23.571773,23.85999,24.573596,24.833807999999998,25.619372999999996,25.984143999999997,26.493178999999998,27.028313999999998,27.669793,28.22881,30.136774,31.027874,32.485691,33.382381,35.100695,36.076046000000005
9-2804520,,,,,,,,,,,,,,,,,0.0,1.307991,3.254244,6.265686,6.508846999999999,8.636899999999999,9.456122999999998,11.196327999999998,11.676436999999998,13.776451999999999,15.673551999999999,22.257043,22.54526,23.258865999999998,23.519077999999997,24.304642999999995,24.669413999999996,25.178448999999997,25.713583999999997,26.355062999999998,26.91408,28.822043999999998,29.713144,31.170961,32.067651,33.785965,34.761316
10-2805723,,,,,,,,,,,,,,,,,,0.0,1.9462529999999998,4.957694999999999,5.200855999999999,7.3289089999999995,8.148131999999999,9.888336999999998,10.368445999999999,12.468460999999998,14.365560999999998,20.949052,21.237268999999998,21.950874999999996,22.211086999999996,22.996651999999994,23.361422999999995,23.870457999999996,24.405592999999996,25.047071999999996,25.606088999999997,27.514052999999997,28.405153,29.862969999999997,30.759659999999997,32.477973999999996,33.453325
11-2800053,,,,,,,,,,,,,,,,,,,0.0,3.0114419999999997,3.254603,5.382656,6.201879,7.9420839999999995,8.422193,10.522208,12.419308,19.002799,19.291016,20.004621999999998,20.264833999999997,21.050398999999995,21.415169999999996,21.924204999999997,22.459339999999997,23.100818999999998,23.659836,25.5678,26.4589,27.916717,28.813406999999998,30.531720999999997,31.507071999999997
12-2800024,,,,,,,,,,,,,,,,,,,,0.0,0.24316100000000002,2.371214,3.190437,4.930642000000001,5.410751,7.510766,9.407866,15.991357,16.279574,16.99318,17.253391999999998,18.038956999999996,18.403727999999997,18.912762999999998,19.447898,20.089377,20.648394,22.556358,23.447458,24.905275,25.801965,27.520279,28.49563
13-2800451,,,,,,,,,,,,,,,,,,,,,0.0,2.128053,2.947276,4.687481,5.16759,7.267605,9.164705,15.748196,16.036413,16.750018999999998,17.010230999999997,17.795795999999996,18.160566999999997,18.669601999999998,19.204736999999998,19.846216,20.405233,22.313197,23.204297,24.662114,25.558804,27.277117999999998,28.252468999999998
14-2800454,,,,,,,,,,,,,,,,,,,,,,0.0,0.8192229999999999,2.559428,3.039537,5.139552,7.036652,13.620143,13.90836,14.621966,14.882178,15.667743,16.032514,16.541549,17.076684,17.718163,18.27718,20.185144,21.076244000000003,22.534061,23.430751,25.149065,26.124416
15-2800309,,,,,,,,,,,,,,,,,,,,,,,0.0,1.740205,2.220314,4.320329,6.217429,12.800920000000001,13.089137000000001,13.802743000000001,14.062955,14.84852,15.213291,15.722326,16.257461,16.89894,17.457957,19.365921,20.257021,21.714838,22.611528,24.329842,25.305193
16-2800494,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.480109,2.580124,4.477224,11.060715,11.348932,12.062538,12.32275,13.108315,13.473085999999999,13.982121,14.517256,15.158735,15.717752,17.625716,18.516816000000002,19.974633,20.871323,22.589637,23.564988
17-2805303,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.100015,3.997115,10.580606,10.868822999999999,11.582429,11.842640999999999,12.628205999999999,12.992976999999998,13.502011999999999,14.037147,14.678626,15.237643,17.145607000000002,18.036707000000003,19.494524000000002,20.391214,22.109528,23.084879
18-2800512,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8971,8.480591,8.768808,9.482414,9.742626,10.528191,10.892961999999999,11.401997,11.937132,12.578611,13.137628000000001,15.045592000000001,15.936692,17.394509,18.291199,20.009513,20.984863999999998
19-2800566,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.583491,6.871708000000001,7.585314000000001,7.845526000000001,8.631091000000001,8.995862,9.504897000000001,10.040032000000002,10.681511000000002,11.240528000000003,13.148492000000003,14.039592000000003,15.497409000000003,16.394099000000004,18.112413000000004,19.087764000000004
20-2800596,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.288217,1.0018230000000001,1.262035,2.0476,2.4123710000000003,2.921406,3.456541,4.09802,4.657037,6.565001,7.456100999999999,8.913917999999999,9.810607999999998,11.528921999999998,12.504272999999998
21-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7136060000000001,0.9738180000000001,1.7593830000000001,2.1241540000000003,2.6331890000000002,3.168324,3.809803,4.36882,6.276784,7.167884,8.625701,9.522390999999999,11.240704999999998,12.216055999999998
22-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.260212,1.045777,1.410548,1.9195829999999998,2.4547179999999997,3.0961969999999996,3.6552139999999995,5.563178,6.4542779999999995,7.912094999999999,8.808784999999999,10.527098999999998,11.502449999999998
23-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.785565,1.150336,1.6593710000000002,2.194506,2.835985,3.395002,5.302966,6.194065999999999,7.651883,8.548573,10.266886999999999,11.242237999999999
24-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.364771,0.8738060000000001,1.408941,2.05042,2.609437,4.5174009999999996,5.408500999999999,6.866318,7.763007999999999,9.481321999999999,10.456672999999999
25-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.509035,1.04417,1.6856490000000002,2.244666,4.15263,5.04373,6.501547,7.398237,9.116551,10.091902
26-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.535135,1.176614,1.7356310000000001,3.6435950000000004,4.534695,5.992512,6.889201999999999,8.607515999999999,9.582866999999998
27-2803123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.641479,1.200496,3.10846,3.99956,5.457376999999999,6.354066999999999,8.072380999999998,9.047731999999998
28-2803137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.559017,2.466981,3.3580810000000003,4.815898000000001,5.712588,7.430902,8.406253
29-2802629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.907964,2.799064,4.256881,5.1535709999999995,6.871884999999999,7.847235999999999
30-2802709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8911,2.348917,3.245607,4.963921,5.939272
31-2802748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.457817,2.354507,4.072820999999999,5.048171999999999
32-2802728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.89669,2.615004,3.5903549999999997
33-2802094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.718314,2.6936649999999998
34-2802129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.975351
35-2802831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
